Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price,net2g,net3g,net4g,year,status,dimensions,weight,build,sim,bodyother,displaytype,displaysize,displayresolution,displayprotection,displayother,os,chipset,cpu,gpu,memoryslot,internalmemory,memoryother,cam1features,cam1video,cam2modules,cam2features,cam2video,optionalother,wlan,bluetooth,gps,nfc,radio,usb,sensors,featuresother,batdescription1,colors
https://www.gsmarena.com/samsung_galaxy_tab_s4_10_5-9262.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-s4-2018-r.jpg,Samsung Galaxy Tab S4 10.5,"Released 2018, August","482g, 7.1mm thickness","Android 8.1, up to Android 10, One UI 2.0","64GB/256GB storage, microSDXC","10.5""",1600x2560 pixels,4/6 GB RAM,7300 mAh Li-Po,"LED flash, HDR, panorama",520,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 38, 40, 41, 66","2018, August","Available. Released 2018, August",249.3 x 164.3 x 7.1 mm (9.81 x 6.47 x 0.28 in),"482g (Wi-Fi), 483g (LTE) (1.06 lb)",,Nano-SIM,Stylus,Super AMOLED,"10.5 inches, 321.9 cm(~78.6% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~287 ppi density)",,,"Android 8.1 (Oreo), upgradable to Android 10, One UI 2.0",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (dedicated slot),"64GB 4GB RAM, 256GB 4GB RAM, 256GB 6GB RAM","13 MP, AF",4K@30fps,8 MP,1080p@30fps,Tuned by AKG/HARMAN,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, BDS, GALILEO",No,No,"USB Type-C 3.1, magnetic connector","Iris scanner, accelerometer, gyro, proximity, compass",Samsung Dex,"Li-Po 7300 mAh, non-removable","Black, White","SM-T830, SM-T835",1.09 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_tab_a_10_5-9263.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-105-.jpg,Samsung Galaxy Tab A 10.5,"Released 2018, August","529g, 8mm thickness","Android 8.1, up to Android 10","32GB storage, microSDXC","10.5""",1200x1920 pixels,3 GB RAM,7300 mAh Li-Po,"8 MP, f/1.9, AF",250,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 40, 66","2018, August","Available. Released 2018, August",260 x 161.1 x 8 mm (10.24 x 6.34 x 0.31 in),"529g (Wi-Fi), 534g (LTE) (1.17 lb)",,Nano-SIM,,IPS LCD,"10.5 inches, 319.7 cm(~76.3% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~216 ppi density)",,,"Android 8.1 (Oreo), upgradable to Android 10",Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,microSDXC (dedicated slot),32GB 3GB RAM,eMMC 5.1,"LED flash, panorama",1080p@30fps,"5 MP, f/2.2",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, BDS",No,No,"USB Type-C 2.0, magnetic connector","Accelerometer, gyro, compass",ANT+,"Li-Po 7300 mAh, non-removable","Black, Blue, White","SM-T590, SM-T595",1.35 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_a8s-9432.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a8s-.jpg,Samsung Galaxy A8s,"Released 2018, December","173g, 7.4mm thickness","Android 9.0, One UI","128GB storage, no card slot","6.4""",1080x2340 pixels,6/8 GB RAM,3400 mAh Li-Ion,"24 MP, f/1.7, 27mm (wide), 1/2.8"", 0.9µm, PDAF",400,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 12, 17, 34, 38, 39, 40, 41","2018, December","Available. Released 2018, December",158.4 x 74.9 x 7.4 mm (6.24 x 2.95 x 0.29 in),173 g (6.10 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 5), aluminum frame","Dual SIM (Nano-SIM, dual stand-by)",,PLS LCD,"6.4 inches, 100.5 cm(~84.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",Corning Gorilla Glass 3,,"Android 9.0 (Pie), One UI",Qualcomm SDM710 Snapdragon 710 (10 nm),Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver),Adreno 616,No,"128GB 6GB RAM, 128GB 8GB RAM",,"LED flash, panorama, HDR","4K@30fps, 1080p@30/240fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",HDR,1080p@30fps,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, EDR, LE","GPS, GLONASS, GALILEO, BDS",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",ANT+,"Li-Ion 3400 mAh, non-removable","Black, Gradient Black, Blue, Pink-Blue, Yellow-Pink"
https://www.gsmarena.com/samsung_galaxy_a6s-9352.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a6s-.jpg,Samsung Galaxy A6s,"Released 2018, November","183g, 8.4mm thickness",Android 8.0,"64GB/128GB storage, microSDXC","6.0""",1080x2160 pixels,6 GB RAM,3300 mAh Li-Ion,"12 MP, f/1.8, PDAF",300,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","2018, October","Available. Released 2018, November",156.3 x 76.5 x 8.4 mm (6.15 x 3.01 x 0.33 in),183 g (6.46 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",,PLS LCD,"6.0 inches, 92.9 cm(~77.7% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",,,Android 8.0 (Oreo),Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM",eMMC 5.1,"Dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@30fps","12 MP, f/2.0, (wide), 1/2.8"", 1.25µm",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, BDS, GALILEO",No,FM radio,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",ANT+,"Li-Ion 3300 mAh, non-removable","Black, White, Blue, Pink, Red",SM-G6200
https://www.gsmarena.com/samsung_galaxy_a9_(2018)-9344.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a9-2018.jpg,Samsung Galaxy A9 (2018),"Released 2018, November","183g, 7.8mm thickness","Android 8.0, up to Android 9.0","64GB/128GB storage, microSDXC","6.3""",1080x2220 pixels,6/8 GB RAM,3800 mAh Li-Ion,"24 MP, f/1.7, 27mm (wide), 1/2.8"", 0.9µm, PDAF",550,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 26, 28, 38, 40, 41, 66","2018, October","Available. Released 2018, November",162.5 x 77 x 7.8 mm (6.40 x 3.03 x 0.31 in),183 g (6.46 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame","Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"6.3 inches, 100.2 cm(~80.1% screen-to-body ratio)","1080 x 2220 pixels, 18.5:9 ratio (~393 ppi density)",Corning Gorilla Glass 5,,"Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,microSDXC (dedicated slot),"64GB 6GB RAM, 64GB 8GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",eMMC 5.1,"LED flash, panorama, HDR","4K@30fps, 1080p@30fps","24 MP, f/2.0, 27mm (wide), 1/2.8"", 0.9µm",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, BDS, GALILEO",Yes,FM radio,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",ANT+,"Li-Ion 3800 mAh, non-removable","Caviar Black, Lemonade Blue, Bubblegum Pink","SM-A920F, SM-A9200, SM-A920N, SM-A920X"
https://www.gsmarena.com/samsung_galaxy_a7_(2018)-9340.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a7-sm-a750f.jpg,Samsung Galaxy A7 (2018),"Released 2018, October","168g, 7.5mm thickness","Android 8.0, up to Android 10, One UI 2.0","64GB/128GB storage, microSDXC","6.0""",1080x2220 pixels,4/6 GB RAM,3300 mAh Li-Po,"24 MP, f/1.7, 27mm (wide), 1/2.8"", 0.9µm, PDAF",310,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 850 / 900 / 1900 / 2100 - A750F/DS, A750FN/DS","1, 3, 5, 7, 8, 20, 38, 40, 41 - A750F/DS, A750FN/DS","2018, September 20","Available. Released 2018, October",159.8 x 76.8 x 7.5 mm (6.29 x 3.02 x 0.30 in),168 g (5.93 oz),"Glass front (Gorilla Glass 3), glass back, plastic frame","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"6.0 inches, 91.4 cm(~74.4% screen-to-body ratio)","1080 x 2220 pixels, 18.5:9 ratio (~411 ppi density)",Corning Gorilla Glass 3,Always-on display,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.0",Exynos 7885 (14 nm),Octa-core (2x2.2 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53),Mali-G71,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,"LED flash, panorama, HDR","1080p@30fps (gyro-EIS), 1080p@240fps, 720p@960fps","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, BDS",Yes (market dependent),FM radio,microUSB 2.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",ANT+,"Li-Po 3300 mAh, non-removable","Black, blue, gold, pink","SM-A750F, SM-A750FN, SM-A750G, SM-A750GN, SM-A750C, SM-A750X, SM-A750N"
https://www.gsmarena.com/samsung_galaxy_note9-9163.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note9-r1.jpg,Samsung Galaxy Note9,"Released 2018, August 24","201g, 8.8mm thickness","Android 8.1, up to Android 10, One UI 2.5","128GB/512GB storage, microSDXC","6.4""",1440x2960 pixels,6/8 GB RAM,4000 mAh Li-Ion,"12 MP, f/1.5-2.4, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",430,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66, 71 - Global","2018, August 09","Available. Released 2018, August 24",161.9 x 76.4 x 8.8 mm (6.37 x 3.01 x 0.35 in),201 g (7.09 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",IP68 dust/water resistant (up to 1.5m for 30 min),"Super AMOLED, HDR10","6.4 inches, 103.2 cm(~83.4% screen-to-body ratio)","1440 x 2960 pixels, 18.5:9 ratio (~516 ppi density)",Corning Gorilla Glass 5,Always-on display,"Android 8.1 (Oreo), upgradable to Android 10, One UI 2.5","Exynos 9810 (10 nm) - EMEAQualcomm SDM845 Snapdragon 845 (10 nm) - USA/LATAM, China","Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEAOcta-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver) - USA/LATAM, China","Mali-G72 MP18 - EMEAAdreno 630 - USA/LATAM, China",microSDXC (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 512GB 8GB RAM",UFS 2.1,"LED flash, auto-HDR, panorama","4K@60fps (no OIS/EIS), 4K@30fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS","8 MP, f/1.7, 25mm (wide), 1/3.6"", 1.22µm, AF","Dual video call, Auto-HDR",1440p@30fps,32-bit/384kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX","GPS, GLONASS, BDS, GALILEO",Yes,No,USB Type-C 3.1,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung DeX (desktop experience support),"Li-Ion 4000 mAh, non-removable","Metallic Copper, Lavender Purple, Ocean Blue, Midnight Black, Pure White, Alpine White"
https://www.gsmarena.com/samsung_galaxy_watch-9289.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-watch-.jpg,Samsung Galaxy Watch,"Released 2018, August","63g, 13mm thickness",Tizen OS 5.5,"4GB 768MB RAM storage, no card slot","1.3""",360x360 pixels,1.5 GB RAM,472 mAh Li-Ion,No,220,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 2100 - Global,"1, 3, 5, 7, 8, 20 - Global","2018, August","Available. Released 2018, August",49 x 46 x 13 mm (1.93 x 1.81 x 0.51 in),63 g (2.22 oz),"Glass front (Gorilla Glass DX+), stainless steel frame 316L",eSIM,MIL-STD-810G compliant*,Super AMOLED,1.3 inches,360 x 360 pixels (~278 ppi density),Corning Gorilla Glass DX+,Always-on display,Tizen OS 5.5,Exynos 9110 (10 nm),Dual-core 1.15 GHz Cortex-A53,Mali-T720,No,"4GB 768MB RAM, 4GB 1.5GB RAM",eMMC,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","GPS, GLONASS",Yes,No,No,"Accelerometer, gyro, heart rate, barometer",Natural language commands and dictation,"Li-Ion 472 mAh, non-removable","Silver 46mm, Midnight Black 42mm, Rose Gold 42mm","SM-805U, SM-805W, SM-815U, SM-815W, SM-R805F, SM-R805N, SM-R815F, SM-R815N, SM-R8050, SM-R800",About 220 EUR,,,,
https://www.gsmarena.com/samsung_galaxy_j6+-9334.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j6-plus-sm-j610f.jpg,Samsung Galaxy J6+,"Released 2018, October","178g, 7.9mm thickness","Android 8.1, up to Android 9.0, One UI","32GB/64GB storage, microSDXC","6.0""",720x1480 pixels,3/4 GB RAM,3300 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), AF",200,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 40, 41","2018, September","Available. Released 2018, October",161.4 x 76.9 x 7.9 mm (6.35 x 3.03 x 0.31 in),178 g (6.28 oz),"Glass front, plastic back, plastic frame","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",,IPS LCD,"6.0 inches, 91.4 cm(~73.6% screen-to-body ratio)","720 x 1480 pixels, 18.5:9 ratio (~274 ppi density)",,,"Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), One UI",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,"LED flash, panorama, HDR",1080p@30fps,"8 MP, f/1.9",LED flash,1080p@30fps,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, BDS",Yes (market dependent),"Stereo FM radio, recording","microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",ANT+,"Li-Ion 3300 mAh, non-removable","Black, Gray, Red, Blue","SM-J610F, SM-J610F, SM-J610G, SM-J610FN"
https://www.gsmarena.com/samsung_galaxy_j4_core-9397.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j4-core-sm-g410g.jpg,Samsung Galaxy J4 Core,"Released 2018, November","177g, 7.9mm thickness",Android 8.1,"16GB storage, microSDXC","6.0""",720x1480 pixels,1 GB RAM,3300 mAh Li-Ion,"8 MP, f/2.2, AF",150,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - J410F/DS,"1, 3, 5, 7, 8, 20, 38, 40, 41 - J410F/DS","2018, November","Available. Released 2018, November",160.6 x 76.1 x 7.9 mm (6.32 x 3.00 x 0.31 in),177 g (6.24 oz),,"Dual SIM (Nano-SIM, dual stand-by)",,IPS LCD,"6.0 inches, 91.4 cm(~74.8% screen-to-body ratio)","720 x 1480 pixels, 18.5:9 ratio (~274 ppi density)",,,Android 8.1 Oreo (Go edition),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),16GB 1GB RAM,eMMC 5.1,"LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.2",LED flash,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, BDS",No,"Stereo FM radio, recording","microUSB 2.0, OTG","Accelerometer, proximity",ANT+,"Li-Ion 3300 mAh, non-removable","Black, Gold, Blue","SM-J410D, SM-J410F, SM-J410G"
https://www.gsmarena.com/samsung_galaxy_j4+-9335.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j4-plus-sm-j415f.jpg,Samsung Galaxy J4+,"Released 2018, October","178g, 7.9mm thickness",Android 8.1,"16GB/32GB storage, microSDXC","6.0""",720x1480 pixels,2/3 GB RAM,3300 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), AF",220,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - J415F/DS, J415FN/DS","1, 3, 5, 7, 8, 20, 38, 40, 41 - J415F/DS, J415FN/DS","2018, September","Available. Released 2018, October",161.4 x 76.9 x 7.9 mm (6.35 x 3.03 x 0.31 in),178 g (6.28 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",,IPS LCD,"6.0 inches, 91.4 cm(~73.6% screen-to-body ratio)","720 x 1480 pixels, 18.5:9 ratio (~274 ppi density)",,,Android 8.1 (Oreo),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 32GB 3GB RAM",eMMC 5.1,"LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.2",LED flash,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, BDS",Yes (market dependent),"Stereo FM radio, recording","microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass - North AmericaAccelerometer, proximity - other markets",ANT+,"Li-Ion 3300 mAh, non-removable","Black, Gold, Pink, Blue","SM-J415F, SM-J415FN, SM-J415G, SM-J415GN, SM-J415N"
https://www.gsmarena.com/samsung_z2-8288.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-z2.jpg,Samsung Z2,"Released 2016, August","127g, 10.8mm thickness",Tizen 2.4,"8GB storage, microSDXC","4.0""",480x800 pixels,1 GB RAM,1500 mAh Li-Ion,"5 MP, f/2.2",80,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,"1, 3, 5, 8, 40","2016, August. Released 2016, August",Discontinued,121.5 x 63 x 10.8 mm (4.78 x 2.48 x 0.43 in),127 g (4.48 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,"TFT, 256K colors","4.0 inches, 45.5 cm(~59.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Tizen 2.4,Spreadtrum SC9830,Quad-core 1.5 GHz Cortex-A7,Mali-400MP2,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,720p@30fps,"VGA, f/2.4",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1500 mAh, removable",Up to 8 h (3G),Up to 30 h,"Gold, Black, Red","SM-Z200F/DD, SM-Z200F, SM-Z200Y"
https://www.gsmarena.com/samsung_galaxy_note7_(usa)-8242.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note7-usa.jpg,Samsung Galaxy Note7 (USA),"Released 2016, August","169g, 7.9mm thickness","Android 6.0.1, TouchWiz UI","64GB storage, microSDXC","5.7""",1440x2560 pixels,4 GB RAM,3500 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",760,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 29, 30, 38, 39, 40, 41","2016, August. Released 2016, August",Discontinued,153.5 x 73.9 x 7.9 mm (6.04 x 2.91 x 0.31 in),169 g (5.96 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM,IP68 dust/water resistant (up to 1.5m for 30 min),"Super AMOLED, HDR10","5.7 inches, 89.6 cm(~79.0% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",Corning Gorilla Glass 5,Always-on display,"Android 6.0.1 (Marshmallow), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),64GB 4GB RAM,,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30/60fps, 720p@240fps, stereo sound rec., HDR, gyro-EIS","5 MP, f/1.7, 22mm (wide)","Dual video call, Auto-HDR",,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS",Yes,No,USB Type-C 3.1,"Iris scanner, fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 3500 mAh, non-removable",Up to 38 h (3G)
https://www.gsmarena.com/samsung_galaxy_note7-8082.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note7.jpg,Samsung Galaxy Note7,"Released 2016, September","169g, 7.9mm thickness","Android 6.0.1, TouchWiz UI","64GB storage, microSDXC","5.7""",1440x2560 pixels,4 GB RAM,3500 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",850,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),"2016, August. Released 2016, September",Discontinued,153.5 x 73.9 x 7.9 mm (6.04 x 2.91 x 0.31 in),169 g (5.96 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",IP68 dust/water resistant (up to 1.5m for 30 min),"Super AMOLED, HDR10","5.7 inches, 88.5 cm(~78.0% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)",Corning Gorilla Glass 5,Always-on display,"Android 6.0.1 (Marshmallow), TouchWiz UI",Exynos 8890 Octa (14 nm),Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),Mali-T880 MP12,microSDXC (uses shared SIM slot) - dual SIM model only,64GB 4GB RAM,UFS 2.0,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30/60fps, 720p@240fps, stereo sound rec., HDR, gyro-EIS","5 MP, f/1.7, 22mm (wide)","Dual video call, Auto-HDR",,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS, GALILEO",Yes,No,USB Type-C 3.1,"Iris scanner, fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 3500 mAh, non-removable","Blue Coral, Gold Platinum, Silver Titanium, Black Onyx"
https://www.gsmarena.com/samsung_galaxy_on7_pro-8140.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on7-.jpg,Samsung Galaxy On7 Pro,"Released 2016, July","172g, 8mm thickness",Android 6.0.1,"16GB storage, microSDXC","5.5""",720x1280 pixels,2 GB RAM,3000 mAh Li-Ion,"13 MP, f/2.1, AF",150,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - G600FY,LTE - G600FY,"2016, July. Released 2016, July",Discontinued,152 x 78 x 8 mm (5.98 x 3.07 x 0.31 in),172 g (6.07 oz),"Glass front, plastic back, plastic frame","Hybrid Dual SIM (Micro-SIM, dual stand-by)",,TFT,"5.5 inches, 83.4 cm(~70.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,,Android 6.0.1 (Marshmallow),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (uses shared SIM slot),16GB 2GB RAM,eMMC 4.5,LED flash,1080p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP","GPS, GLONASS/ BDS (region dependent)",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 3000 mAh, removable","White, Black, Gold",SM-G600FY,0.79 W/kg (head)     0.90 W/kg (body),0.38 W/kg (head)     0.54 W/kg (body)
